"","CRUISE6","STATION","STRATUM","TOW","AVGDEPTH","BEGLAT","BEGLON","ENDLAT","ENDLON","SPECIES","ACTION_NAME","VALUE","ORGANISM_ID"
"1332",202204,"0238","01220","001",180,4201.52,6748.37,4202.49,6748.29,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",128959
"1333",202204,"0238","01220","001",180,4201.52,6748.37,4202.49,6748.29,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",128966
"1334",202204,"0238","01220","001",180,4201.52,6748.37,4202.49,6748.29,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",128970
"1335",202204,"0238","01220","001",180,4201.52,6748.37,4202.49,6748.29,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",128973
"1336",202204,"0329","01100","006",71,4041.37,6911.27,4042.33,6911.15,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",192601
"1337",202204,"0329","01100","006",71,4041.37,6911.27,4042.33,6911.15,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",192620
"1338",202204,"0329","01100","006",71,4041.37,6911.27,4042.33,6911.15,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",192621
"1339",202204,"0329","01100","006",71,4041.37,6911.27,4042.33,6911.15,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",192622
"1340",202204,"0329","01100","006",71,4041.37,6911.27,4042.33,6911.15,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",192623
"1341",202204,"0204","01150","003",248,4036.14,6703.02,4035.26,6703.61,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",106428
"1342",202204,"0204","01150","003",248,4036.14,6703.02,4035.26,6703.61,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",106470
"1343",202204,"0204","01150","003",248,4036.14,6703.02,4035.26,6703.61,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",106475
"1344",202204,"0142","01050","005",38,4117.65,7111.96,4116.94,7112.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",63269
"1345",202204,"0142","01050","005",38,4117.65,7111.96,4116.94,7112.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",63288
"1346",202204,"0142","01050","005",38,4117.65,7111.96,4116.94,7112.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",63293
"1347",202204,"0142","01050","005",38,4117.65,7111.96,4116.94,7112.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",63294
"1348",202204,"0142","01050","005",38,4117.65,7111.96,4116.94,7112.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",63305
"1349",202204,"0142","01050","005",38,4117.65,7111.96,4116.94,7112.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",63950
"1350",202204,"0142","01050","005",38,4117.65,7111.96,4116.94,7112.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",63987
"1351",202204,"0142","01050","005",38,4117.65,7111.96,4116.94,7112.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",64011
"1352",202204,"0142","01050","005",38,4117.65,7111.96,4116.94,7112.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",64012
"1353",202204,"0142","01050","005",38,4117.65,7111.96,4116.94,7112.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",64015
"1354",202204,"0327","01100","002",68,4040.39,6857.8,4039.38,6857.74,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",190206
"1355",202204,"0253","01160","008",85,4150.21,6620.86,4151.23,6620.9,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",138057
"1356",202204,"0322","01230","001",68,4137.47,6937.48,4138.29,6938.24,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",186551
"1357",202204,"0253","01160","008",85,4150.21,6620.86,4151.23,6620.9,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",138061
"1358",202204,"0254","01160","009",86,4156.21,6621.49,4157.09,6620.99,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",138957
"1359",202204,"0254","01160","009",86,4156.21,6621.49,4157.09,6620.99,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",138961
"1360",202204,"0247","01160","010",67,4154.88,6646.15,4153.88,6646.04,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",134892
"1361",202204,"0220","01190","003",58,4052.6,6811.65,4053.57,6811.86,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",114997
"1362",202204,"0220","01190","003",58,4052.6,6811.65,4053.57,6811.86,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",115000
"1363",202204,"0242","01190","007",54,4155.36,6714.95,4154.43,6714.45,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",131614
"1364",202204,"0243","01200","005",56,4204.53,6705.1,4204.4,6706.37,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",132136
"1365",202204,"0243","01200","005",56,4204.53,6705.1,4204.4,6706.37,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",132140
"1366",202204,"0243","01200","005",56,4204.53,6705.1,4204.4,6706.37,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",132149
"1367",202204,"0241","01200","006",51,4205.16,6716.16,4204.25,6716.62,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",131014
"1368",202204,"0241","01200","006",51,4205.16,6716.16,4204.25,6716.62,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",131066
"1369",202204,"0241","01200","006",51,4205.16,6716.16,4204.25,6716.62,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",131067
"1370",202204,"0256","01210","004",96,4206.12,6609.28,4205.22,6609.83,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",140118
"1371",202204,"0244","01220","003",203,4212.83,6703.78,4213.02,6705.09,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",133092
"1372",202204,"0244","01220","003",203,4212.83,6703.78,4213.02,6705.09,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",133099
"1373",202204,"0325","01250","004",34,4123.02,6928.16,4123.34,6929.45,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",189348
"1374",202204,"0325","01250","004",34,4123.02,6928.16,4123.34,6929.45,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",189353
"1375",202204,"0325","01250","004",34,4123.02,6928.16,4123.34,6929.45,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",189355
"1376",202204,"0322","01230","001",68,4137.47,6937.48,4138.29,6938.24,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",186545
"1377",202204,"0322","01230","001",68,4137.47,6937.48,4138.29,6938.24,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",186550
"1378",202204,"0253","01160","008",85,4150.21,6620.86,4151.23,6620.9,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",138059
"1379",202302,"0051","01220","001",180,4158.47,6754.83,4159.31,6755.45,"Alosa pseudoharengus (alewife)","Llopiz Request - GB","Freeze for Llopiz at -80",18787
"1380",202302,"0051","01220","001",180,4158.47,6754.83,4159.31,6755.45,"Alosa pseudoharengus (alewife)","Llopiz Request - GB","Freeze for Llopiz at -80",18791
"1381",202302,"0051","01220","001",180,4158.47,6754.83,4159.31,6755.45,"Alosa pseudoharengus (alewife)","Llopiz Request - GB","Freeze for Llopiz at -80",18789
"1382",202302,"0057","01200","006",52,4202.2,6720.01,4201.42,6719.33,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",21768
"1383",202302,"0057","01200","006",52,4202.2,6720.01,4201.42,6719.33,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",21769
"1384",202302,"0043","01210","003",78,4208.27,6653.21,4208.31,6654.53,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",15072
"1385",202302,"0058","01210","002",81,4207.86,6712.55,4207.8,6713.84,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",22190
"1386",202302,"0058","01210","002",81,4207.86,6712.55,4207.8,6713.84,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",22189
"1387",202302,"0058","01210","002",81,4207.86,6712.55,4207.8,6713.84,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",22192
"1388",202302,"0062","01160","005",63,4141.55,6702.55,4140.93,6703.55,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",23888
"1389",202302,"0045","01210","004",62,4205.26,6701.08,4205.2,6659.79,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",16136
"1390",202302,"0028","01160","007",88,4107.46,6639.21,4108.16,6638.29,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",7785
"1391",202302,"0031","01180","001",208,4106.74,6621.82,4105.98,6622.54,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",9325
"1392",202302,"0032","01170","001",116,4108.32,6624.71,4107.64,6625.67,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",9584
"1393",202302,"0032","01170","001",116,4108.32,6624.71,4107.64,6625.67,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",9581
"1394",202302,"0032","01170","001",116,4108.32,6624.71,4107.64,6625.67,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",9583
"1395",202302,"0027","01160","004",73,4105.5,6647.68,4106.2,6646.77,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",7483
"1396",202302,"0027","01160","004",73,4105.5,6647.68,4106.2,6646.77,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",7485
"1397",202302,"0033","01170","003",138,4112.37,6617.74,4111.62,6618.54,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",9867
"1398",202302,"0033","01170","003",138,4112.37,6617.74,4111.62,6618.54,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",9872
"1399",202302,"0033","01170","003",138,4112.37,6617.74,4111.62,6618.54,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",9876
"1400",202302,"0057","01200","006",52,4202.2,6720.01,4201.42,6719.33,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",21767
"1401",202302,"0055","01220","002",182,4208.2,6733.98,4208.77,6735.05,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",20979
"1402",202302,"0043","01210","003",78,4208.27,6653.21,4208.31,6654.53,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",15068
"1403",202302,"0043","01210","003",78,4208.27,6653.21,4208.31,6654.53,"Ammodytes dubius (northern sand lance)","Llopiz Request - GB","Freeze for Llopiz at -80",15070
"1404",202302,"0072","01250","002",65,4154.9,6951.02,4153.95,6950.73,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",27775
"1405",202302,"0072","01250","002",65,4154.9,6951.02,4153.95,6950.73,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",27774
"1406",202302,"0072","01250","002",65,4154.9,6951.02,4153.95,6950.73,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",27769
"1407",202302,"0070","01230","001",65,4120.04,6827.35,4119.85,6827.53,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",26910
"1408",202302,"0058","01210","002",81,4207.86,6712.55,4207.8,6713.84,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",22029
"1409",202302,"0059","01160","010",71,4201.02,6641.68,4201.95,6641.66,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",22677
"1410",202302,"0049","01230","005",78,4129.71,6826.33,4128.94,6827.23,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",17324
"1411",202302,"0059","01160","010",71,4201.02,6641.68,4201.95,6641.66,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",22679
"1412",202302,"0059","01160","010",71,4201.02,6641.68,4201.95,6641.66,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",22681
"1413",202302,"0047","01200","002",59,4141.21,6819.81,4140.61,6820.7,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",16695
"1414",202302,"0049","01230","005",78,4129.71,6826.33,4128.94,6827.23,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",17326
"1415",202302,"0070","01230","001",65,4120.04,6827.35,4119.85,6827.53,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",26918
"1416",202302,"0077","01230","006",84,4105.82,6854.57,4106.64,6853.83,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",32173
"1417",202302,"0073","01250","003",48,4136.61,6940.66,4135.95,6939.59,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",28310
"1418",202302,"0049","01230","005",78,4129.71,6826.33,4128.94,6827.23,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",17327
"1419",202302,"0073","01250","003",48,4136.61,6940.66,4135.95,6939.59,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",28317
"1420",202302,"0073","01250","003",48,4136.61,6940.66,4135.95,6939.59,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",28319
"1421",202302,"0054","01210","001",92,4202.28,6739.45,4201.96,6740.66,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",20195
"1422",202302,"0054","01210","001",92,4202.28,6739.45,4201.96,6740.66,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",20199
"1423",202302,"0054","01210","001",92,4202.28,6739.45,4201.96,6740.66,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",20226
"1424",202302,"0040","01160","013",86,4202.06,6624.06,4201.21,6623.78,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",12840
"1425",202302,"0041","01220","003",149,4209.37,6629.61,4209.59,6630.75,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",13769
"1426",202302,"0040","01160","013",86,4202.06,6624.06,4201.21,6623.78,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",12841
"1427",202302,"0040","01160","013",86,4202.06,6624.06,4201.21,6623.78,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",12842
"1428",202302,"0041","01220","003",149,4209.37,6629.61,4209.59,6630.75,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",13770
"1429",202302,"0060","01160","011",74,4155.23,6636.55,4156.21,6636.29,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",23232
"1430",202302,"0060","01160","011",74,4155.23,6636.55,4156.21,6636.29,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",23233
"1431",202302,"0041","01220","003",149,4209.37,6629.61,4209.59,6630.75,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",13780
"1432",202302,"0048","01230","002",102,4131.49,6832.86,4130.94,6833.96,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",16797
"1433",202302,"0048","01230","002",102,4131.49,6832.86,4130.94,6833.96,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",16805
"1434",202302,"0060","01160","011",74,4155.23,6636.55,4156.21,6636.29,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",23234
"1435",202302,"0071","01250","001",50,4159.46,6955.38,4158.69,6954.64,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",27124
"1436",202302,"0071","01250","001",50,4159.46,6955.38,4158.69,6954.64,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",27125
"1437",202302,"0070","01230","001",65,4120.04,6827.35,4119.85,6827.53,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",26893
"1438",202302,"0071","01250","001",50,4159.46,6955.38,4158.69,6954.64,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",27123
"1439",202302,"0048","01230","002",102,4131.49,6832.86,4130.94,6833.96,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",16806
"1440",202302,"0077","01230","006",84,4105.82,6854.57,4106.64,6853.83,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",32174
"1441",202302,"0065","01190","006",47,4144.42,6728,4145.29,6728.45,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",25315
"1442",202302,"0010","01190","001",60,4043.16,6830.23,4043.18,6828.93,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",987
"1443",202302,"0034","01180","003",218,4121.07,6607.1,4121.51,6605.99,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",9958
"1444",202302,"0010","01190","001",60,4043.16,6830.23,4043.18,6828.93,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",991
"1445",202302,"0032","01170","001",116,4108.32,6624.71,4107.64,6625.67,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",9444
"1446",202302,"0031","01180","001",208,4106.74,6621.82,4105.98,6622.54,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",8990
"1447",202302,"0082","01190","002",42,4106.48,6817.22,4106.81,6816.02,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",34357
"1448",202302,"0022","01150","001",210,4043.69,6649.49,4042.95,6650.33,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",5616
"1449",202302,"0033","01170","003",138,4112.37,6617.74,4111.62,6618.54,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",9729
"1450",202302,"0033","01170","003",138,4112.37,6617.74,4111.62,6618.54,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",9738
"1451",202302,"0034","01180","003",218,4121.07,6607.1,4121.51,6605.99,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",9956
"1452",202302,"0012","01140","001",150,4015.91,6824.99,4016.62,6824.08,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",1397
"1453",202302,"0012","01140","001",150,4015.91,6824.99,4016.62,6824.08,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",1399
"1454",202302,"0012","01140","001",150,4015.91,6824.99,4016.62,6824.08,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",1400
"1455",202302,"0022","01150","001",210,4043.69,6649.49,4042.95,6650.33,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",5614
"1456",202302,"0023","01170","002",122,4049.68,6644.84,4050.38,6644.04,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",6197
"1457",202302,"0031","01180","001",208,4106.74,6621.82,4105.98,6622.54,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",8987
"1458",202302,"0022","01150","001",210,4043.69,6649.49,4042.95,6650.33,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",5617
"1459",202302,"0023","01170","002",122,4049.68,6644.84,4050.38,6644.04,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",6195
"1460",202302,"0023","01170","002",122,4049.68,6644.84,4050.38,6644.04,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",6198
"1461",202302,"0030","01180","002",225,4059.34,6628.14,4058.57,6628.93,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",8541
"1462",202302,"0030","01180","002",225,4059.34,6628.14,4058.57,6628.93,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",8545
"1463",202302,"0013","01140","003",124,4031.79,6731.89,4032.23,6730.75,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",2026
"1464",202302,"0013","01140","003",124,4031.79,6731.89,4032.23,6730.75,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",2030
"1465",202302,"0078","01230","003",77,4107.22,6849.41,4108.12,6848.72,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",32514
"1466",202302,"0047","01200","002",59,4141.21,6819.81,4140.61,6820.7,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",16665
"1467",202302,"0047","01200","002",59,4141.21,6819.81,4140.61,6820.7,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",16670
"1468",202302,"0047","01200","002",59,4141.21,6819.81,4140.61,6820.7,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",16672
"1469",202302,"0064","01190","008",62,4148.62,6720.97,4149.51,6721.43,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",24969
"1470",202302,"0081","01230","004",64,4118.06,6832.38,4118.85,6831.58,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",33859
"1471",202302,"0066","01190","007",51,4141.7,6730.7,4142.48,6731.42,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",25915
"1472",202302,"0066","01190","007",51,4141.7,6730.7,4142.48,6731.42,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",25917
"1473",202302,"0069","01190","010",40,4126.49,6746.28,4126.13,6747.49,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",26852
"1474",202302,"0083","01190","004",46,4100.36,6808.07,4100.58,6806.81,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",34596
"1475",202302,"0083","01190","004",46,4100.36,6808.07,4100.58,6806.81,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",34599
"1476",202302,"0081","01230","004",64,4118.06,6832.38,4118.85,6831.58,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",33813
"1477",202302,"0062","01160","005",63,4141.55,6702.55,4140.93,6703.55,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",23801
"1478",202302,"0051","01220","001",180,4158.47,6754.83,4159.31,6755.45,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",19104
"1479",202302,"0051","01220","001",180,4158.47,6754.83,4159.31,6755.45,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",19106
"1480",202302,"0051","01220","001",180,4158.47,6754.83,4159.31,6755.45,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",19108
"1481",202302,"0082","01190","002",42,4106.48,6817.22,4106.81,6816.02,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",34325
"1482",202302,"0048","01230","002",102,4131.49,6832.86,4130.94,6833.96,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",17045
"1483",202302,"0078","01230","003",77,4107.22,6849.41,4108.12,6848.72,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",32511
"1484",202302,"0080","01190","003",47,4102.21,6824.5,4102.94,6825.33,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",33392
"1485",202302,"0077","01230","006",84,4105.82,6854.57,4106.64,6853.83,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",32167
"1486",202302,"0077","01230","006",84,4105.82,6854.57,4106.64,6853.83,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",32170
"1487",202302,"0077","01230","006",84,4105.82,6854.57,4106.64,6853.83,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",32171
"1488",202302,"0083","01190","004",46,4100.36,6808.07,4100.58,6806.81,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",34602
"1489",202302,"0081","01230","004",64,4118.06,6832.38,4118.85,6831.58,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",33849
"1490",202302,"0061","01160","009",74,4145.36,6635.27,4145.36,6633.98,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",23706
"1491",202302,"0061","01160","009",74,4145.36,6635.27,4145.36,6633.98,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",23717
"1492",202302,"0078","01230","003",77,4107.22,6849.41,4108.12,6848.72,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",32513
"1493",202302,"0046","01200","003",24,4142.51,6811.56,4142.06,6812.61,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",16217
"1494",202302,"0046","01200","003",24,4142.51,6811.56,4142.06,6812.61,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",16221
"1495",202302,"0080","01190","003",47,4102.21,6824.5,4102.94,6825.33,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",33390
